"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 1 Behavior Modifier 1","Interval Channel 1 Behavior Modifier 2","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Weather_15","Question: Temperature_11","Question: Humidity_14","Question: Respiration Rate: average of 3 coun_16","Question: Ear Temperature_20","Question: Body Temperature_21","Question: Forearm Temperature_22"
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:28:42","2022-06-27","11:28:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","11","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","7","4","7, 4","399","235","399, 235","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:28:57","2022-06-27","11:28:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","12","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","7","5","7, 5","397","255","397, 255","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:29:12","2022-06-27","11:29:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","13","Activity","Climbing - Horizontal","","","Height","Level 2","Shade Use","Shade","5","6","5, 6","283","349","283, 349","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:29:27","2022-06-27","11:29:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","14","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","245","261","245, 261","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:29:42","2022-06-27","11:29:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","15","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","141","444","141, 444","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:29:57","2022-06-27","11:29:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","16","Activity","Drinking","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","153","442","153, 442","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:30:12","2022-06-27","11:30:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","17","Activity","Drinking","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","150","440","150, 440","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:30:27","2022-06-27","11:30:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","18","Activity","Drinking","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","153","436","153, 436","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:30:42","2022-06-27","11:30:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","19","Activity","Sniffing","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","150","434","150, 434","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:30:57","2022-06-27","11:30:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","20","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","149","428","149, 428","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:31:12","2022-06-27","11:31:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","21","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","154","420","154, 420","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:31:27","2022-06-27","11:31:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","22","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","153","422","153, 422","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:31:42","2022-06-27","11:31:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","23","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","152","413","152, 413","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:31:57","2022-06-27","11:31:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","24","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","155","416","155, 416","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:32:12","2022-06-27","11:32:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","25","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","144","416","144, 416","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:32:27","2022-06-27","11:32:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","26","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","153","419","153, 419","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:32:42","2022-06-27","11:32:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","27","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","147","416","147, 416","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:32:57","2022-06-27","11:32:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","28","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","151","416","151, 416","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:33:12","2022-06-27","11:33:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","29","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","151","412","151, 412","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:33:27","2022-06-27","11:33:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","30","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","419","149, 419","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:33:42","2022-06-27","11:33:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","31","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","154","419","154, 419","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:33:57","2022-06-27","11:33:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","32","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","153","421","153, 421","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:34:12","2022-06-27","11:34:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","33","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","145","420","145, 420","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:34:27","2022-06-27","11:34:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","34","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","146","414","146, 414","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:34:42","2022-06-27","11:34:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","35","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","157","423","157, 423","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:34:57","2022-06-27","11:34:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","36","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","149","417","149, 417","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:35:12","2022-06-27","11:35:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","37","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","154","422","154, 422","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:35:27","2022-06-27","11:35:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","38","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","153","414","153, 414","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:35:42","2022-06-27","11:35:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","39","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","151","422","151, 422","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:35:57","2022-06-27","11:35:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","40","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","151","423","151, 423","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:36:12","2022-06-27","11:36:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","41","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","153","419","153, 419","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:36:27","2022-06-27","11:36:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","42","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","144","415","144, 415","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:36:42","2022-06-27","11:36:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","43","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","152","417","152, 417","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:36:57","2022-06-27","11:36:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","44","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","150","413","150, 413","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:37:12","2022-06-27","11:37:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","45","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","144","408","144, 408","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:37:27","2022-06-27","11:37:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","46","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","153","411","153, 411","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:37:42","2022-06-27","11:37:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","47","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","152","420","152, 420","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:37:57","2022-06-27","11:37:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","48","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","151","416","151, 416","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:38:12","2022-06-27","11:38:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","49","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","8","3, 8","148","425","148, 425","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:38:27","2022-06-27","11:38:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","50","Activity","Feeding","","","Height","Level 2","Shade Use","Shade","3","7","3, 7","140","416","140, 416","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:38:42","2022-06-27","11:38:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","51","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","6","3, 6","170","346","170, 346","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:38:57","2022-06-27","11:38:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","52","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","6","3, 6","164","335","164, 335","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:39:12","2022-06-27","11:39:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","53","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","6","3, 6","171","339","171, 339","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:39:27","2022-06-27","11:39:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","54","Activity","Vigilance","","","Height","Level 2","Shade Use","Shade","3","6","3, 6","179","328","179, 328","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:39:42","2022-06-27","11:39:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","55","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","242","261","242, 261","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:39:57","2022-06-27","11:39:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","56","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","4","5","4, 5","210","287","210, 287","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:40:12","2022-06-27","11:40:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","57","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","4","5","4, 5","217","294","217, 294","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:40:27","2022-06-27","11:40:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","58","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","4","5","4, 5","218","296","218, 296","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:40:42","2022-06-27","11:40:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","59","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","4","6","4, 6","231","327","231, 327","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:40:57","2022-06-27","11:40:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","60","Activity","Vigilance","","","Height","Ground","Shade Use","Shade","4","6","4, 6","226","339","226, 339","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:41:12","2022-06-27","11:41:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","61","Activity","Climbing - Horizontal","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","268","296","268, 296","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:41:27","2022-06-27","11:41:27","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","62","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","235","252","235, 252","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:41:42","2022-06-27","11:41:42","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","63","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","236","249","236, 249","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:41:57","2022-06-27","11:41:57","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","64","Activity","Sniffing","","","Height","Level 1","Shade Use","Shade","4","5","4, 5","233","249","233, 249","","","","","","",""
"926","[OUTDOOR] The activity patterns of male tree kangaroos in tropical climates","Intern: Sherlyn","72bad767-9fc2-49a5-838f-15f5508460e7","No","2022-06-27 11:25:57","2022-06-27 11:25:57","2022-06-27 11:45:57","2022-06-27 11:42:12","2022-06-27","11:42:12","2022","6","11","Makaia,Malolo","20.25","Default Map","10,10","600x600","","Interval","Individual","Makaia","","65","Activity","Vigilance","","","Height","Level 1","Shade Use","Shade","5","5","5, 5","241","252","241, 252","","","","","","",""
